UNIPROT_ID,GENE.NAME,GENE.ID,FASTA,ID,E07,E08,E09,E10,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20
P25311,Zinc-alpha-2-glycoprotein,AZGP1,ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,P25311|Zinc-alpha-2-glycoprotein|AZGP1_sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,0.504192872,0.691230695,0.96301547,-0.210249549,-0.042135717,0.545659756,-3.92542597,-0.096115275,-0.953015893,0.334141351,-1.915541229,-0.506927823,-0.611478052,-3.586153661,-5.184311959,-1.567584861,-2.461153973,-1.700217303,-1.090334548,-0.55868379,-1.026737697,-4.443893471,-0.914904148,-2.122299879,-1.333604743,-1.813964985,-1.65985468,-0.689013513,-1.575903587,-2.922886027,1.713010481,-1.696735512,-0.952188553,-1.938237392,-1.049552432,-2.505535953,-0.284893546,-2.217876205,0.856384483,-1.475145247,-0.047361659,0.247798052,0.78674264,0.082414384,0.129309068,-0.748912484,0.037653424,-2.222046863,-0.663893566,-1.349547107,0.468550846,-0.649835101,0.082747117,-1.049830176,-2.638100609,-1.436639669,0.620925772,-1.336904644,1.226923473,-2.434943201,-0.787585443,0.478218359,0.80791971,0.976145664,-2.061405702,-3.738709236,-2.151281974,-0.649025283,-0.619166307,-1.16272498,-1.033892381,-1.550933697,0.917168049,-0.439601779,-3.707762651,-4.24286579,-0.7931184,-1.528769527,0.188477701,-2.368200381,-1.269783928,-3.785346821,0.122801438,-2.784463903,-3.859054462,-4.040802108,-3.683503585,-1.060872548,-2.365736537,-3.468256184,-5.44784325,-1.774978398,-1.236154268,-0.23743873
P02549,"Spectrin alpha chain, erythrocytic 1",SPTA1,"SPTA1_HUMAN Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5","P02549|Spectrin alpha chain, erythrocytic 1|SPTA1_sp|P02549|SPTA1_HUMAN Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5",-2.771405959,-3.193549302,-5.606810103,-2.97366119,-2.862775655,-9.583932822,-5.471357397,-3.5211433,-4.957499548,-2.860852635,-9.355488245,-8.631175589,-4.840321638,-8.328123912,-8.984050201,-6.963159905,-6.258973212,-5.976986343,-5.217743185,-10.73261481,-9.520327023,-10.45498699,-7.120440838,-4.077950373,-5.821386824,-6.98536986,-8.041999965,-8.676767742,-6.463174909,-6.470879359,-5.552412322,-7.45909906,-7.273010534,-6.059476479,-6.554489687,-4.702818023,-3.32415014,-7.804481271,-2.324936413,-7.675436598,-8.475758046,-8.817707928,-8.719407857,-4.705710156,-3.418498698,-7.748621689,-4.676363837,-5.974692378,-8.065391732,-6.661585444,-3.449480307,-4.569988945,-3.350356817,-6.310947062,-7.265058004,-8.767034335,-5.898602283,-9.60030466,-2.468578252,-6.380537559,-6.773537948,-0.512974302,-3.283634595,1.137780211,-7.855202706,-1.650114607,-1.430126941,-1.974672961,-5.028279854,-1.846314959,-7.11794031,-4.816576218,-2.832995374,-5.602176511,-9.925271343,-6.547965488,-6.548465558,-6.376063511,-4.539484433,-9.234223483,-6.924925792,-8.406415012,-7.046600048,-8.919355434,-5.743864022,-8.723876194,-3.625505352,-8.297724886,-7.768981995,-7.872969154,-6.07474972,-9.142287836,-8.283290893,-4.814775864
P11166,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,"GTR1_HUMAN Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2","P11166|Solute carrier family 2, facilitated glucose transporter member 1|SLC2A1_sp|P11166|GTR1_HUMAN Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2",-0.963596086,0.697495168,-1.532877614,-0.504901862,-1.063063582,-7.37354261,-3.633404118,-1.135046315,-1.937749136,-0.901808299,-6.269250558,-5.024849712,-4.155018747,-3.281028659,-7.494871239,-4.733148574,-3.94674042,-5.36593718,-2.874066402,-4.55641201,-4.719092557,-4.552566403,-2.321132069,-1.500114615,-3.143621341,-5.154996322,-3.657874874,-4.701164268,-5.846572415,-5.281760639,-2.469496825,-3.148564793,-3.437963191,-2.518768363,-4.657981475,-5.528391748,-1.484616121,-4.517271951,-1.280256701,-3.106364616,-4.439084585,-4.290851857,-2.296041986,-2.227029331,-1.500342584,-2.894639601,-2.965672432,-2.939069864,-4.053234789,-2.204120846,-1.706127931,-3.051318711,-0.338112013,-1.752626915,-1.252613237,-3.481032044,-1.380274076,-2.827692852,0.91028764,-4.347109584,-3.338228719,0.918653771,-1.165774362,2.340382528,-4.494207713,0.145072329,-0.417307592,-0.286330639,-2.005468804,-1.505247004,-3.438640995,-2.053111323,-0.850198556,-1.799050428,-6.016564829,-5.808726321,-2.722769858,-3.152363602,-1.081669662,-4.816038703,-5.332973807,-4.986641584,-2.847166038,-4.616129622,-4.205871569,-4.180350532,-4.305547943,-2.599339407,-5.419746875,-6.616782528,-5.981450667,-3.900459736,-3.813860553,-1.917257931
P04278,Sex hormone-binding globulin,SHBG,SHBG_HUMAN Sex hormone-binding globulin OS=Homo sapiens OX=9606 GN=SHBG PE=1 SV=2,P04278|Sex hormone-binding globulin|SHBG_sp|P04278|SHBG_HUMAN Sex hormone-binding globulin OS=Homo sapiens OX=9606 GN=SHBG PE=1 SV=2,-0.314416984,-3.123263064,-4.357668047,-2.226862678,-4.160450166,-5.755739334,-3.747280311,-1.835240538,-5.893544268,-4.857000784,-4.124255983,-3.10932988,-2.048483031,-1.838863735,-6.086359857,-0.708801987,-6.383655584,-6.357750724,-6.070588947,-6.180987896,-10.05783067,-7.72372309,-2.361625982,-2.500700338,-3.469076112,-3.955755934,-7.211385493,-2.709479839,-6.303034248,-4.253716075,-5.66474221,-5.340614779,-5.539412109,-6.638986659,-6.319279374,-6.832470465,-4.910198586,-3.549838136,-2.863237773,-3.508582735,-1.705555592,-4.290851857,-5.946129753,-2.522503515,-5.829181864,-5.536256873,-2.615847701,-2.284204407,-5.1719964,-5.065081321,-2.926562297,-2.259365081,-3.972458892,-5.293757987,-1.112672058,-6.997506495,-3.295600412,-7.045641521,-4.729531424,-1.149686861,-2.713180569,-6.914004293,-2.413338661,-1.456272753,-6.401868731,-2.905457887,-3.155177413,-3.234339226,-3.277945342,-1.2491381,-5.834823443,-4.883396006,0.387909394,-4.332563684,-5.588815255,-4.574985958,-6.457191016,-2.697966656,-6.807337167,-4.679259661,-5.095094331,-3.956197042,-6.373030313,-6.65337384,-5.865501644,-4.198116273,-5.669406456,-8.357224229,-7.61087154,-4.336804965,-0.053110251,-4.035784457,-3.729973521,-5.828132683
P27169,Serum paraoxonase/arylesterase 1,PON1,PON1_HUMAN Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3,P27169|Serum paraoxonase/arylesterase 1|PON1_sp|P27169|PON1_HUMAN Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3,2.127941911,0.761413237,2.280261333,-0.00065836,0.71954906,0.936465183,0.663426592,2.607065918,-0.455388835,1.458893123,1.352738668,1.388943391,2.332894058,2.657557391,0.146649603,2.391422352,0.053530688,-0.536301304,-0.659524497,0.468833095,-0.037659636,-1.484832065,0.113969965,1.323969307,0.815109212,-0.890472103,0.415334428,0.325374522,-1.142570318,-0.268891034,0.453105214,-0.69028832,-0.550604526,-0.760391874,-0.079201262,-0.744485971,1.163247164,-0.873979089,1.900721174,0.182395501,-0.439539725,0.346054761,0.860443805,0.598621212,-0.975078814,-0.852097343,1.192974724,-0.43751811,0.106486558,-1.930895378,-0.647866982,0.035123743,2.12877536,-1.14148668,-2.95867691,0.048248679,1.872562743,1.061012539,1.146899744,0.597337326,1.36255265,1.215623908,2.032555421,2.510315527,-0.163488805,0.576732036,1.928089317,1.052879785,-0.815543904,0.935130529,1.372709679,4.216877492,0.384685126,1.902392584,1.185740681,0.191346919,1.501116828,0.916399457,1.619927298,1.920592318,0.509674876,0.218302007,2.049601188,1.7644037,0.315273304,0.915415674,1.184867262,1.828403021,0.70730667,-0.174144092,-0.594705719,1.250417144,0.950004132,1.38297385
P02743,Serum amyloid P-component,APCS,SAMP_HUMAN Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2,P02743|Serum amyloid P-component|APCS_sp|P02743|SAMP_HUMAN Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2,2.927359704,1.634024651,3.596942181,2.571898691,3.120727533,2.019288341,1.762887984,3.489531413,2.907785613,2.554873582,3.11068314,3.122544588,2.932102547,4.093478465,2.505698072,-0.24741533,2.369820757,2.463080281,1.343645562,2.114296605,2.687282826,1.288413459,2.078553637,2.465654054,3.118434426,2.236391608,2.544096409,2.15670488,1.919876975,1.205872291,3.436539401,2.51213644,3.004987742,2.738413983,2.630317722,2.897638775,3.2907667,2.23447862,4.048694612,1.834959702,2.27799793,2.396230831,4.212040285,3.311246611,1.279602924,3.886871571,3.805779655,2.820150807,2.657670603,1.624173999,2.422343112,2.722164316,4.064789228,1.078938635,2.897411768,2.572005759,4.62049116,2.967809021,3.217354428,1.380357668,2.691045857,2.286825107,1.619458446,1.871594729,2.136671903,2.034842206,3.38254611,3.349643806,0.007540362,2.121151645,2.628328563,2.478418388,1.89694222,1.367757907,0.697967074,0.696978588,1.350173364,2.373966328,3.15446452,2.149308699,0.57082968,0.467204381,2.243191541,2.167009272,1.176979334,1.318278588,1.531528896,1.818523156,2.757788322,0.714747544,0.366521157,0.62611848,1.653807142,1.408479721
P35542,Serum amyloid A-4 protein,SAA4,SAA4_HUMAN Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2,P35542|Serum amyloid A-4 protein|SAA4_sp|P35542|SAA4_HUMAN Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2,2.042971694,1.445568617,-0.848339736,0.357411819,1.05742968,1.004624953,-0.879625539,2.095434972,1.029046428,0.340219337,2.273615962,1.034869456,2.145090243,1.685455053,-0.426281741,0.32642908,0.083769987,-0.439111634,-1.234164726,-0.025298038,-0.094445136,-0.619822048,1.656831997,1.282018599,0.526814553,0.323297496,0.153276136,-0.365853924,-1.261023095,0.710069087,2.289301994,-0.147756971,0.074974388,1.052300166,-0.59010817,0.041242985,1.753159696,0.571047707,1.309678142,-0.090902622,0.282587972,-0.141585298,0.98728268,0.400723591,0.31306556,0.799985693,1.597809881,0.002866376,0.369934231,-0.023612858,0.663727872,0.099203791,1.479223594,-2.075632178,0.150310146,-0.214685994,2.743139425,0.744394069,2.817809541,0.100940027,0.802986108,2.126002313,-0.191222274,1.402304833,-1.342672137,1.371880623,0.993518307,0.401662529,-1.841513894,0.233747004,0.335772814,1.271064089,1.951885736,1.153827436,-0.4571608,-0.50259672,-0.695942457,-0.062241871,0.969269315,0.22847939,-0.900323695,-0.637187274,1.140620914,0.046473805,-0.617019638,-1.929925296,-0.062849108,0.142257819,-0.256611595,-2.1452314,-1.396318352,-0.609700711,0.465720491,0.710022724
P0DJI9,Serum amyloid A-2 protein,SAA2,SAA2_HUMAN Serum amyloid A-2 protein OS=Homo sapiens OX=9606 GN=SAA2 PE=1 SV=1,P0DJI9|Serum amyloid A-2 protein|SAA2_sp|P0DJI9|SAA2_HUMAN Serum amyloid A-2 protein OS=Homo sapiens OX=9606 GN=SAA2 PE=1 SV=1,-1.266333021,2.950823426,2.953674237,0.396905158,1.553015643,1.560645055,-4.42235356,0.227228619,-2.317245118,-1.465128691,0.668101883,-0.999022482,2.087827556,-2.372434922,-0.67576952,-3.512214592,-3.547880562,-2.038135129,-1.237859719,-0.825811314,1.390070409,-0.524230655,1.517314371,0,-0.478390182,0.911808129,-2.64105503,2.614380587,-2.0448463,1.667045812,-1.205143374,1.299081454,1.548977173,-0.824792101,0.909932738,-0.038685033,-0.981041281,-2.626411602,-2.734353285,-1.121111284,1.834924407,2.957911614,2.458513715,0.300856362,0.583170122,0.633329484,0.843132424,1.926622342,-1.264036695,1.893178892,-0.686003311,0.353554506,-1.72954938,-4.527647652,0.826759422,1.901113393,2.557861655,-7.314148044,0.373934387,-2.257180873,0.765583957,-3.159069408,-2.413338661,-0.896129255,0.680490039,-0.283756306,-0.740316587,0.593994558,-1.079688384,-0.940997813,-1.331168342,3.684299902,1.055455355,-2.572770432,-0.051527388,-2.321781487,-4.448820808,1.571280316,-3.428481412,-2.77297541,-3.504805836,-3.789669599,-0.952257233,-2.555066729,-3.859054462,-1.427973955,0.107349048,-2.279772872,-3.950206921,-2.11851205,-0.042621414,-1.086513587,1.650089895,-2.762640316
P0DJI8,Serum amyloid A-1 protein,SAA1,SAA1_HUMAN Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1,P0DJI8|Serum amyloid A-1 protein|SAA1_sp|P0DJI8|SAA1_HUMAN Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1,0,7.328940457,4.36652866,3.272397659,4.813657397,5.276679048,0.632519454,3.837764898,1.782917733,2.730463608,5.137944564,-3.514590635,5.589862455,0.695460904,2.584948288,-3.22241858,0.120620613,-2.131017176,-0.74331813,0.702859678,4.562227924,3.305554119,4.958131259,1.845702462,4.093656087,3.192048809,0.272796764,-2.803138304,0.306015664,4.470168567,5.678774425,-0.263991508,4.785749494,0.655758386,3.538408798,1.382967994,0.24876495,1.575395937,-1.339473707,0.459087978,5.561079961,6.286157037,6.890456524,2.322895229,3.743000401,4.889037251,4.698387701,5.645232422,1.358649179,1.891070685,3.257364854,2.016907581,2.349601203,-0.482474723,5.088512358,5.574431768,6.06506752,-1.068244812,2.291137145,-1.32220663,3.873389707,1.124272981,4.269993675,1.437992652,5.049894622,0.196602629,2.47150431,3.97764424,-1.780023997,-0.552493749,1.577142229,6.619797956,5.074819534,0.064899775,-3.968705588,-2.650215546,-3.799302587,5.225908017,-2.597588236,-4.581528846,-3.174120709,-1.108632108,1.940888815,-1.913537024,-0.840022362,0.226973802,-5.313556249,-0.728154178,-1.792161759,-2.692218932,-4.283995747,-0.86643412,-2.046555908,0.999728485
P02787,Serotransferrin,TF,TRFE_HUMAN Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3,P02787|Serotransferrin|TF_sp|P02787|TRFE_HUMAN Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3,6.600286546,6.137211362,5.915928749,5.033237191,6.097011464,6.696076572,6.043943798,7.458435672,6.180032367,6.985462113,6.094453674,6.012186783,5.7295664,6.6196261,4.14801521,6.404955099,6.309004541,5.622644098,6.241713182,5.804920018,5.779947252,4.617876869,5.406885059,6.305723911,6.18826249,4.890285554,5.733006916,5.821515485,5.649871056,5.17337408,5.453911797,5.400236314,5.220277626,6.248770856,4.912170518,5.260843145,6.342087551,5.264360442,6.497035046,6.09966536,5.266221809,5.249106927,6.272710093,5.679194291,5.572934174,4.676276981,6.930233845,5.456395312,5.319341976,4.609903071,6.438816822,5.48145213,6.688281525,4.832077139,5.079343746,4.721798068,6.831729124,6.52632614,7.085955207,5.019208246,6.119494679,6.170762994,6.017301884,6.790373577,4.514324048,4.605578013,5.663494912,5.689444699,5.594538884,5.622713217,5.799483961,5.45139428,5.556311204,5.927860754,5.945377389,5.737944005,6.378954367,5.193899115,7.159130521,7.097627892,5.37223988,5.781689075,6.752111499,5.804933226,5.741376583,5.37630416,6.016652658,6.288671437,5.038304274,4.865735219,4.757870303,6.397850738,5.957992383,6.53259898
Q13103,Secreted phosphoprotein 24,SPP2,SPP24_HUMAN Secreted phosphoprotein 24 OS=Homo sapiens OX=9606 GN=SPP2 PE=1 SV=1,Q13103|Secreted phosphoprotein 24|SPP2_sp|Q13103|SPP24_HUMAN Secreted phosphoprotein 24 OS=Homo sapiens OX=9606 GN=SPP2 PE=1 SV=1,-1.827920326,-4.665934182,-4.806907875,-8.517184452,-3.92989285,-6.739883322,-4.42235356,-3.464785059,-4.411174531,-3.350891488,-3.976921845,-2.692276422,-3.268450935,0.222388094,-2.270832611,-3.742513168,-5.169610555,-5.687399062,-5.950881999,-5.561249158,-5.691503921,-7.053563733,-6.287831359,-2.740189598,0.35127234,-4.827395152,-5.450203624,-6.636130786,-4.364251318,-4.846180329,-4.401524571,-6.023823658,-7.53357808,-5.451709742,-2.796006721,-4.732694418,-4.480053777,-3.151141941,-0.575757648,-5.69327187,-4.696554505,-1.516451767,-5.290619652,-4.631387023,-5.073400429,-5.232802916,-4.020598028,-4.717712647,-4.51263662,-4.933266744,-4.456639353,-4.450640866,1.752190082,-4.379931601,-1.252613237,-6.89981688,-2.35956522,-2.207552832,-3.406198753,-5.194455602,-6.088048571,-2.713557575,-3.147340213,0.910561631,-1.295741334,-3.405859142,-3.296915735,-3.305351318,-6.459682671,-3.158428165,-4.869034807,-0.337376599,-5.853354198,-6.063983724,-3.945321451,-5.354940803,-5.285619236,-7.089781282,-3.406569518,-4.256617886,-6.373170295,-6.114972275,-2.933866166,-1.071798263,-5.7648486,-2.979686706,0.325117575,-3.772905806,-3.050215179,-2.90486809,-8.618519285,-3.900459736,-5.131544952,-3.946167401
P02753,Retinol-binding protein 4,RBP4,RET4_HUMAN Retinol-binding protein 4 OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=3,P02753|Retinol-binding protein 4|RBP4_sp|P02753|RET4_HUMAN Retinol-binding protein 4 OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=3,0.157430967,-2.70382219,-1.168251947,-0.183347507,-1.565307603,-0.105076111,-3.78881784,1.951568132,-1.429322291,-1.552757156,-1.115860924,-0.519137865,-1.81355411,-0.043952091,-0.481203526,-1.12113421,-0.223909942,-0.258636958,0.1753481,0.136752745,-0.669091415,-2.180067456,-1.40862988,-0.516269811,0.076026923,-2.833520775,-0.291907809,-0.781185158,-0.055830912,-1.179934898,-4.212793675,-0.885258959,-1.817445724,-0.824792101,-3.300581323,-3.608013082,0.351910008,-1.010248476,1.029754308,-0.415852937,-3.1350888,-1.516451767,-0.522665752,-0.704669135,-4.014918021,-2.782432051,-0.37821023,-3.5311682,-3.164743743,-2.121658686,0.16670914,-0.144084295,0,-2.637473095,-1.93235885,-2.110140612,0.691025373,-0.442613294,0.143890176,-2.751408888,-1.042232377,1.557312495,0.369761364,2.218243802,-1.329556962,-1.700334323,0.05342008,-0.815553243,-1.857503095,-0.788402901,-0.111442148,-1.08528348,0.408774006,0.981504053,-0.891302137,-1.539784286,-0.061573527,-1.893756101,0.991496905,0.423720343,-0.449047785,-0.900305147,1.254805295,0.522028419,-0.244692725,0.124229903,0.107349048,0.75714591,-0.207321758,-1.837109105,-1.519612647,-0.490609512,-1.297502794,-0.331871649
P78509,Reelin,RELN,RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3,P78509|Reelin|RELN_sp|P78509|RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3,-4.276816829,-5.06900762,-6.806639713,-8.517184452,-6.138274163,-8.95286533,-6.312965963,-4.613851402,-8.151875211,-4.77806415,-4.753804634,-11.57222297,-5.932569929,-8.80721874,-8.964625793,-5.491765903,-7.485659339,-6.425409386,-6.414499679,-7.168874867,-4.752872889,-4.399470316,-6.196319887,-3.559083133,-9.353606244,-7.699800032,-9.404971116,-6.809304928,-6.290093611,-6.692017178,-6.09177561,-5.668512107,-7.53357808,-7.504447656,-4.657981475,-6.661919286,-6.106672602,-6.24338145,-5.53544683,-3.697924033,-4.827646091,-5.64080242,-5.876194544,-8.682398323,-2.373937587,-3.94140919,-5.203457126,-2.899083246,-4.412764587,-7.205839945,-6.657388154,-8.779635152,-3.554948398,-5.125938095,-5.242853504,-2.46613928,-4.011676214,-7.314148044,-7.874279058,-6.093145795,-2.979895321,-2.981573784,-5.442501905,-2.937524483,-4.524612103,-6.248578602,-2.999137938,-2.9233384,-4.637230797,-6.794748241,-4.486347769,-2.963571928,-5.952709953,-4.244880864,-5.864540995,-9.318382505,-5.471776184,-4.814966326,-6.106637431,-6.107799524,-9.559920893,-7.451542402,-7.307645352,-5.946870392,-5.865501644,-9.110767811,-2.605628415,-8.68061483,-4.261414008,-7.872969154,-5.618017575,-10.61819304,-8.101660267,-8.6023457
P14618,Pyruvate kinase PKM,PKM,KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,P14618|Pyruvate kinase PKM|PKM_sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,-5.905132283,-3.463694276,-1.1335509,-3.520173804,-4.511151078,-2.725273542,-3.927677025,-2.438302648,-3.709447909,-5.557329544,-3.505530294,-5.943331853,-3.202347684,-6.361155444,-6.076491846,-6.220255387,-8.300501536,-6.742780305,-3.932967463,-4.054854182,-6.84016996,-5.632374214,-6.396968867,-3.559083133,-5.915092592,-6.308272569,-6.580436904,-2.937803698,-4.372763315,-4.582557958,-3.846467246,-5.340614779,-5.587769484,-4.746325411,-3.721035803,-4.702818023,-4.82553868,-4.409604819,-4.246431669,-1.457758172,-5.198911518,-3.966285088,-2.527405345,-6.438129296,-4.221382833,-1.69611403,-1.001602209,-3.815995228,-4.789882679,-2.8039114,-4.456639353,-5.665107792,-6.266087049,-7.098037707,-2.11930133,-4.167476795,-0.984209714,-4.891476925,-0.266195775,-4.357053988,-5.656565391,-3.535487202,-5.487353769,-8.349147793,-3.526110173,-5.424116225,-2.638514074,-3.762794484,-4.04482984,-2.630474881,-2.7449278,-2.346591275,-2.776599781,-3.093122517,-3.707762651,-5.808726321,-7.257843255,-6.957711504,-6.779957738,-4.800495765,-5.433702844,-5.549911341,-4.75351502,-7.630731167,-5.632253011,-2.943749457,-6.434834022,-4.149670132,-5.635216744,-5.130591514,-3.238384335,-5.866948178,-3.062220045,-1.685514679
P00734,Prothrombin,F2,THRB_HUMAN Prothrombin OS=Homo sapiens OX=9606 GN=F2 PE=1 SV=2,P00734|Prothrombin|F2_sp|P00734|THRB_HUMAN Prothrombin OS=Homo sapiens OX=9606 GN=F2 PE=1 SV=2,2.811253047,2.456627081,1.670353176,1.009642878,2.360796354,2.948319715,2.419924878,3.661760794,1.921411394,2.355111639,3.064573746,1.666697881,2.553770247,2.865354251,2.872556968,2.235369625,1.903237962,1.847403632,1.21907825,2.097086982,2.143282746,1.112281277,2.001855749,3.193697076,1.876447663,2.223702915,2.021606463,1.978650087,0.794346093,1.973438927,1,1.634944289,1.668364739,2.302831913,0.614736909,1.513660706,2.940696061,2.361429003,3.007107815,1.951906654,2.040484913,1.541227068,2.740237915,1.971749536,1.76648286,1.469049575,3.426729085,1.399648465,1.561445874,0.530435312,2.561379294,2.137875185,3.303818803,0.478867714,3.104251367,1.187156903,3.159972438,2.605747328,3.663677038,1.667379813,3.094874635,3.107028866,1.486172877,3.004108813,0.606628774,1.393513451,3.196198028,1.994519634,-0.008548635,1.857387218,2.063835712,2.892708552,1.585962141,2.081172537,1.498003483,1.232481357,1.746086908,1.835503641,2.690689311,2.571430735,1.090591542,1.501330754,2.082962556,1.851373433,1.235694039,1.692532498,3.768648603,1.907399606,1.445268376,0.865720108,0.084811506,1.524609502,0.410904884,1.672734062
Q9UK55,Protein Z-dependent protease inhibitor,SERPINA10,ZPI_HUMAN Protein Z-dependent protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1,Q9UK55|Protein Z-dependent protease inhibitor|SERPINA10_sp|Q9UK55|ZPI_HUMAN Protein Z-dependent protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1,-4.778905994,-6.061593568,-1.78132312,-4.794918017,-2.112990592,-5.178443172,-2.624549852,-7.372191885,-3.02140575,-2.405542827,-2.915613603,-6.285025796,-1.938368709,-4.581865892,1.209203984,-6.220092872,-6.383655584,0.796979906,-4.725187752,-6.244003311,-5.213989333,-6.537748317,-0.308291351,-6.031099627,-5.478670653,-0.910697651,-5.85041125,-6.068123374,-6.887384789,-4.98690954,-3.177333772,-7.45909906,-2.172252234,-1.336456983,5.594998999,-0.881684878,-4.63946453,-4.265978082,-5.784860139,-6.278435702,-5.982726271,-1.275629264,-4.832232301,-6.423107848,-5.679751502,-3.113932907,-3.718744463,-1.135078579,-4.501408857,-5.18293486,-6.168686756,-6.471575961,0.178981003,-1.383448681,-3.959869603,-6.057441049,-5.744838158,2.824276268,-5.056989395,-0.88711253,-4.606284958,-6.55558785,-5.953843812,-3.629537531,3.164971146,-6.880952605,-4.704968331,-5.540784932,-7.107023434,-6.50946555,-6.393974186,-4.437107921,-6.136465054,1.153827436,-6.119775471,-4.332022318,-6.83651849,-4.00710659,-6.195971152,-6.358624787,-6.702980192,-3.823775973,-6.220187188,4.268152137,-1.47311795,-5.425056181,-6.659228449,-0.300775773,5.256045668,-3.926560662,-7.26395023,3.65602801,-8.283290893,-7.236784423
P06702,Protein S100-A9,S100A9,S10A9_HUMAN Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1,P06702|Protein S100-A9|S100A9_sp|P06702|S10A9_HUMAN Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1,-1.588325241,1.236946243,3.909939118,-1.351628774,-0.05099075,1.752203373,-1.662375427,0.122834226,3.178106502,-4.857000784,1.0354352,-0.999022482,4.331017023,-3.191061894,1.202556786,-2.838040468,-2.671830612,-3.886789949,-1.787290633,4.607499117,-1.691272436,3.836787948,-1.1695413,-0.212877668,-3.469076112,1.08067805,-2.623982991,2.763925097,-0.538385219,2.579023757,0.786181923,2.210616554,1.50614274,-1.915294685,0.876102901,-2.103505606,3.407974705,-0.116136792,-0.376424949,-2.155020043,0.530729867,0.449977342,3.540647698,-1.018042577,-0.707097078,4.699238765,3.396724407,-0.121987677,1.570946891,0.507855352,-2.326955436,3.636417947,-1.770707378,-1.709601264,1.845561681,2.168054119,2.194633179,-1.839354258,1.404324323,2.48583373,1.348699926,0.613079335,-2.143855496,-3.744195362,-0.683820644,-1.541221617,1.141688462,2.461764151,-1.708210442,-2.391333482,0.082303346,2.2676369,-0.187125113,1.657325148,-2.703895815,-3.726887065,-2.846074113,1.688867844,-1.801909939,-0.425420036,-3.298284716,-5.202190078,-0.576944755,-2.555066729,-2.184756449,-3.342231115,1.732085436,1.809222524,-1.769957909,-0.479345951,-2.274861431,-2.157897227,2.08331899,0.518856342
